instruction,response,text
Wat ass d'Konsequenz vum Sträit um Schoulhaff fir den Educatiounsminister Claude Meisch?,"Den Educatiounsminister Claude Meisch kann sech genësslech d'Hänn reiwen an deem ganze Spektakel nokucken, schéin nom Motto 'wann zwee sech streiden...'","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Konsequenz vum Sträit um Schoulhaff fir den Educatiounsminister Claude Meisch?

###Response: Den Educatiounsminister Claude Meisch kann sech genësslech d'Hänn reiwen an deem ganze Spektakel nokucken, schéin nom Motto 'wann zwee sech streiden...'"
Wat ass de Datum vum Artikel iwwer alkoholiséiert Chaufferen?,2021-06-05,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Datum vum Artikel iwwer alkoholiséiert Chaufferen?

###Response: 2021-06-05"
Wou ass de Chauffer mat Fuerverbuet bis 2036 verhaft ginn?,Zu Mamer,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wou ass de Chauffer mat Fuerverbuet bis 2036 verhaft ginn?

###Response: Zu Mamer"
Wat ass de Grad vun Alkoholisatioun vum Chauffer deen um CR126 enorm séier ënnerwee war?,Datt de Mann däitlech ze déif an d'Glas gekuckt hat.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Grad vun Alkoholisatioun vum Chauffer deen um CR126 enorm séier ënnerwee war?

###Response: Datt de Mann däitlech ze déif an d'Glas gekuckt hat."
"Wéi vill Leit musse mat hirem Gefier op de Contrôle technique goen, well verschidde Saachen net an der Norm waren?",4 Leit,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi vill Leit musse mat hirem Gefier op de Contrôle technique goen, well verschidde Saachen net an der Norm waren?

###Response: 4 Leit"
Wat ass de Resultat vun der grouss ugeluechte Policekontroll op der Kockelscheier?,"D'Police huet 20 Avertissement taxé an ee Protokoll geschriwwen, an 4 Leit musse mat hirem Gefier op de Contrôle technique goen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Resultat vun der grouss ugeluechte Policekontroll op der Kockelscheier?

###Response: D'Police huet 20 Avertissement taxé an ee Protokoll geschriwwen, an 4 Leit musse mat hirem Gefier op de Contrôle technique goen."
Wat ass de Zweck vun der Rees op Bordeaux an op d'Atlantikküst?,"De Zweck vun der Rees ass fir Kultur, Natur a Gastronomie 'à la française' z'erliewen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Zweck vun der Rees op Bordeaux an op d'Atlantikküst?

###Response: De Zweck vun der Rees ass fir Kultur, Natur a Gastronomie 'à la française' z'erliewen."
Wéini ass d'Rees op Bordeaux an op d'Atlantikküst?,D'Rees ass vum 16. bis den 22. August.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéini ass d'Rees op Bordeaux an op d'Atlantikküst?

###Response: D'Rees ass vum 16. bis den 22. August."
Wat sinn déi gréisst Dün vun Europa?,Déi gréisst Dün vun Europa sinn an der Region Aquitaine a Frankreich.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn déi gréisst Dün vun Europa?

###Response: Déi gréisst Dün vun Europa sinn an der Region Aquitaine a Frankreich."
Wat ass de Programm vun der Rees op Bordeaux an op d'Atlantikküst?,"De Programm besteet aus Visitten an Niort, Coulon, La Rochelle, Ile de Ré, Cognac a Bordeaux, mat Ausflüge nach St. Emilion an Archachon.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Programm vun der Rees op Bordeaux an op d'Atlantikküst?

###Response: De Programm besteet aus Visitten an Niort, Coulon, La Rochelle, Ile de Ré, Cognac a Bordeaux, mat Ausflüge nach St. Emilion an Archachon."
Wie kann ee sech fir d'Rees op Bordeaux an op d'Atlantikküst anmelden?,Ee kann sech anmelden mat engem SMS mam Stéchwuert 'Bordeaux' op de 62468.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wie kann ee sech fir d'Rees op Bordeaux an op d'Atlantikküst anmelden?

###Response: Ee kann sech anmelden mat engem SMS mam Stéchwuert 'Bordeaux' op de 62468."
Wat war de 30. Mäerz 1994?,"Den 30. Mäerz 1994 keeft den Nirvana-Chef Kurt Cobain sech bei ""Stan Baker Sports"" zu Seattle e ""Remington M11-Schroutgewier, Kaliber 20"", mat deem hien sech de 5. Abrëll 1994 selwer erschéisst.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war de 30. Mäerz 1994?

###Response: Den 30. Mäerz 1994 keeft den Nirvana-Chef Kurt Cobain sech bei ""Stan Baker Sports"" zu Seattle e ""Remington M11-Schroutgewier, Kaliber 20"", mat deem hien sech de 5. Abrëll 1994 selwer erschéisst."
Wat ass de Hit vum Dag vum 30. Mäerz 1985?,"De Phil Collins kann op eng laang an flott Carrière zréck kucken. Mat ""Genesis"" steet hien zanter de spéide 60er op der Bühn, a Solo feiert hien och schon zanter dem 81er Debutalbum ""Face Value"" een Hit un deem aneren. Vun Zäit zu Zäit schreift an interpretéiert de Phil och Lidder fir de groussen Ecran, sou z.b. 1985. Fir de Gregory Hines-Film ""White Nights"" hellt hien deemools d'Ballade ""One More Night"" op, déi den 30. Mäerz 1985 en Nummer 1-Succès an de States gëtt.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Hit vum Dag vum 30. Mäerz 1985?

###Response: De Phil Collins kann op eng laang an flott Carrière zréck kucken. Mat ""Genesis"" steet hien zanter de spéide 60er op der Bühn, a Solo feiert hien och schon zanter dem 81er Debutalbum ""Face Value"" een Hit un deem aneren. Vun Zäit zu Zäit schreift an interpretéiert de Phil och Lidder fir de groussen Ecran, sou z.b. 1985. Fir de Gregory Hines-Film ""White Nights"" hellt hien deemools d'Ballade ""One More Night"" op, déi den 30. Mäerz 1985 en Nummer 1-Succès an de States gëtt."
Wien ass de Gebuertsdagskand vum Dag vum 30. Mäerz 2011?,"De Wolfgang Niedecken, de Chef, Sänger a Gittarist vun der Kölner Rockband ""BAP"", feiert säi ronne 60. Gebuertsdag.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wien ass de Gebuertsdagskand vum Dag vum 30. Mäerz 2011?

###Response: De Wolfgang Niedecken, de Chef, Sänger a Gittarist vun der Kölner Rockband ""BAP"", feiert säi ronne 60. Gebuertsdag."
Wat sinn aner Nummer 1-Hits vum Dag vum 30. Mäerz?,"He's So Fine - Chiffons 1963/USA, Mighty Quinn - Manfred Mann 1968/BRD, Sunshine On My Shoulder - John Denver 1974/USA, One More Night - Phil Collins 1985/USA, Coming Out Of The Dark - Gloria Estefan 1991/USA, The One And Only - Chesney Hawkes 1991/GB, Firestarter - Prodigy 1996/GB, Angel - Shaggy 2001/USA, Make Luv - Room 5 feat. Oliver Cheatham 2003/GB","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn aner Nummer 1-Hits vum Dag vum 30. Mäerz?

###Response: He's So Fine - Chiffons 1963/USA, Mighty Quinn - Manfred Mann 1968/BRD, Sunshine On My Shoulder - John Denver 1974/USA, One More Night - Phil Collins 1985/USA, Coming Out Of The Dark - Gloria Estefan 1991/USA, The One And Only - Chesney Hawkes 1991/GB, Firestarter - Prodigy 1996/GB, Angel - Shaggy 2001/USA, Make Luv - Room 5 feat. Oliver Cheatham 2003/GB"
Wat sinn aner Nummer 1-Albume vum Dag vum 30. Mäerz?,"John Denver's Greatest Hits - John Denver 1974/USA, Visage - Visage 1981/BRD, No Jacket Required - Phil Collins 1985/USA, Greatest Hits - Eurythmics 1991/GB, Anthology 2 - Beatles 1996/GB, Meteora - Linkin Park 2003/GB","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn aner Nummer 1-Albume vum Dag vum 30. Mäerz?

###Response: John Denver's Greatest Hits - John Denver 1974/USA, Visage - Visage 1981/BRD, No Jacket Required - Phil Collins 1985/USA, Greatest Hits - Eurythmics 1991/GB, Anthology 2 - Beatles 1996/GB, Meteora - Linkin Park 2003/GB"
Wat war de 27. Abrell 1984?,"Den Ex-Beatle Richard Starkey, alias Ringo Starr, huet zu New York d'Schauspillerin Barbara Bach bestued.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war de 27. Abrell 1984?

###Response: Den Ex-Beatle Richard Starkey, alias Ringo Starr, huet zu New York d'Schauspillerin Barbara Bach bestued."
Wien huet de Song 'I Will Follow Him' interpretéiert an huet en op Platz 1 vun den amerikaneschen Charts bruecht?,D'Little Peggy March huet de Song 'I Will Follow Him' interpretéiert an huet en op Platz 1 vun den amerikaneschen Charts bruecht den 27. Abrell 1963.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wien huet de Song 'I Will Follow Him' interpretéiert an huet en op Platz 1 vun den amerikaneschen Charts bruecht?

###Response: D'Little Peggy March huet de Song 'I Will Follow Him' interpretéiert an huet en op Platz 1 vun den amerikaneschen Charts bruecht den 27. Abrell 1963."
Wien ass d'Gebuertsdagskand vum Dag den 27. Abrell 2009?,D'Sheena Easton ass d'Gebuertsdagskand vum Dag den 27. Abrell 2009. Si feiert hiere 50. Gebuertsdag.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wien ass d'Gebuertsdagskand vum Dag den 27. Abrell 2009?

###Response: D'Sheena Easton ass d'Gebuertsdagskand vum Dag den 27. Abrell 2009. Si feiert hiere 50. Gebuertsdag."
Wat war de Nummer 1-Hit vum Dag den 27. Abrell 1967 a Groussbritannien?,De Nummer 1-Hit vum Dag den 27. Abrell 1967 a Groussbritannien war 'Puppet On A String' vun der Sandie Shaw.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war de Nummer 1-Hit vum Dag den 27. Abrell 1967 a Groussbritannien?

###Response: De Nummer 1-Hit vum Dag den 27. Abrell 1967 a Groussbritannien war 'Puppet On A String' vun der Sandie Shaw."
Wat war de Nummer 1-Album vum Dag den 27. Abrell 2003 a Groussbritannien?,De Nummer 1-Album vum Dag den 27. Abrell 2003 a Groussbritannien war 'American Life' vun der Madonna.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war de Nummer 1-Album vum Dag den 27. Abrell 2003 a Groussbritannien?

###Response: De Nummer 1-Album vum Dag den 27. Abrell 2003 a Groussbritannien war 'American Life' vun der Madonna."
Wat sinn d'Konditioune fir Kandidat ze ginn bei de Chamberswahlen?,Fir Kandidat ze ginn bei de Chamberswahlen muss een Lëtzebuerger iwwer 18 Joer sinn an op enger Lëscht stoen. Déi Lëscht muss vun 100 Wieler oder engem Deputéierten oder dräi Gemengeconseillèrë vun där respektiver Circonscriptioun ënnerstëtzt ginn.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn d'Konditioune fir Kandidat ze ginn bei de Chamberswahlen?

###Response: Fir Kandidat ze ginn bei de Chamberswahlen muss een Lëtzebuerger iwwer 18 Joer sinn an op enger Lëscht stoen. Déi Lëscht muss vun 100 Wieler oder engem Deputéierten oder dräi Gemengeconseillèrë vun där respektiver Circonscriptioun ënnerstëtzt ginn."
Wéi kann ee sech bei enger etabléierter Partei engagéieren?,Ee kann sech bei enger etabléierter Partei engagéieren andeems ee Uschloss fënnt bei enger Sektioun vun där Partei an deem sengem Duerf oder Stied. Am Zweiwelsfall kann ee och um Internet no Uschloss sichen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi kann ee sech bei enger etabléierter Partei engagéieren?

###Response: Ee kann sech bei enger etabléierter Partei engagéieren andeems ee Uschloss fënnt bei enger Sektioun vun där Partei an deem sengem Duerf oder Stied. Am Zweiwelsfall kann ee och um Internet no Uschloss sichen."
Wat sinn d'Vorteile fir sech bei enger etabléierter Partei ze engagéieren?,"D'Vorteile fir sech bei enger etabléierter Partei ze engagéieren sinn, dass ee méi einfach Succès kann hunn an och méi einfach Uschloss kann fannen. Ausserdeem hunn déi grouss Parteien Sektiounen a quasi allen Dierfer a Stied vum Land.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn d'Vorteile fir sech bei enger etabléierter Partei ze engagéieren?

###Response: D'Vorteile fir sech bei enger etabléierter Partei ze engagéieren sinn, dass ee méi einfach Succès kann hunn an och méi einfach Uschloss kann fannen. Ausserdeem hunn déi grouss Parteien Sektiounen a quasi allen Dierfer a Stied vum Land."
Gëtt et och aner Méiglechkeeten fir politesch aktiv ze ginn?,"Jo, et gëtt och aner Méiglechkeeten fir politesch aktiv ze ginn. Fir Jonker ginn et vun de Parteie méi oder manner onofhängeg politesch Jugendorganisatiounen, deenen hier Kandidate sech herno op de Lëschten vun den apparentéierte Parteien erëmfanne kënnen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gëtt et och aner Méiglechkeeten fir politesch aktiv ze ginn?

###Response: Jo, et gëtt och aner Méiglechkeeten fir politesch aktiv ze ginn. Fir Jonker ginn et vun de Parteie méi oder manner onofhängeg politesch Jugendorganisatiounen, deenen hier Kandidate sech herno op de Lëschten vun den apparentéierte Parteien erëmfanne kënnen."
Wéini ass de richtige Moment fir Kandidat ze ginn?,"De richtige Moment fir Kandidat ze ginn ass net direkt no de Chamberswahlen, mee éischter am Hibléck op d'Gemengewahlen. Fir d'Gemengewahlen d'nächst Joer ass nach Zäit, a fir 2009 souwisou.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéini ass de richtige Moment fir Kandidat ze ginn?

###Response: De richtige Moment fir Kandidat ze ginn ass net direkt no de Chamberswahlen, mee éischter am Hibléck op d'Gemengewahlen. Fir d'Gemengewahlen d'nächst Joer ass nach Zäit, a fir 2009 souwisou."
Wat war den Haaptzweck vun der Chamber-Debat iwwert den Aktiounsplang den 28. Mäerz 2019?,"Den Haaptzweck vun der Chamber-Debat war et, déi 128 Mesuren aus dem Aktiounsplang ze diskutéieren, déi ëmgesat goufen oder am Prozess sinn, fir ëmgesat ze ginn, an och Fuerderungen no Verbesserungen ze stelle.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war den Haaptzweck vun der Chamber-Debat iwwert den Aktiounsplang den 28. Mäerz 2019?

###Response: Den Haaptzweck vun der Chamber-Debat war et, déi 128 Mesuren aus dem Aktiounsplang ze diskutéieren, déi ëmgesat goufen oder am Prozess sinn, fir ëmgesat ze ginn, an och Fuerderungen no Verbesserungen ze stelle."
Wat huet d'Chancëgläichheetsministesch Taina Bofferding iwwer d'Rechter vun der Fra op een Niveau mat deem vum Mann gesot?,"D'Chancëgläichheetsministesch Taina Bofferding huet gesot, dass mir wësse wou de Schong dréckt, an dass bei de leschte Wale wéineg Fraen an dëst Haus hei gewielt goufen, an dass Representativitéit vu Fraen a Männer an de Prise de Position an de Verwaltungsréit alles anescht ewéi ausgeglach ass.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat huet d'Chancëgläichheetsministesch Taina Bofferding iwwer d'Rechter vun der Fra op een Niveau mat deem vum Mann gesot?

###Response: D'Chancëgläichheetsministesch Taina Bofferding huet gesot, dass mir wësse wou de Schong dréckt, an dass bei de leschte Wale wéineg Fraen an dëst Haus hei gewielt goufen, an dass Representativitéit vu Fraen a Männer an de Prise de Position an de Verwaltungsréit alles anescht ewéi ausgeglach ass."
"Wat ass ee vun den Haaptproblemer, déi an der Chamber-Debat diskutéiert goufen?","Ee vun den Haaptproblemer, déi an der Chamber-Debat diskutéiert goufen, war de Sexismus am Alldag, an och d'Gewalt an Ënnerdréckung, déi hei am Land e Problem sinn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass ee vun den Haaptproblemer, déi an der Chamber-Debat diskutéiert goufen?

###Response: Ee vun den Haaptproblemer, déi an der Chamber-Debat diskutéiert goufen, war de Sexismus am Alldag, an och d'Gewalt an Ënnerdréckung, déi hei am Land e Problem sinn."
Wat huet den LSAP-Deputéierten Dan Biancalana iwwer d' Datenerhierwung an alle Beräicher gesot?,"Den LSAP-Deputéierten Dan Biancalana huet gesot, dass eng ëmfaassend Datenerhierwung an alle Beräicher gemaach gëtt, fir e Gesamtbild ze kréien, a fir Resultater an der Gläichstellungspolitik reegelméisseg miessen a bewäerten ze kënnen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat huet den LSAP-Deputéierten Dan Biancalana iwwer d' Datenerhierwung an alle Beräicher gesot?

###Response: Den LSAP-Deputéierten Dan Biancalana huet gesot, dass eng ëmfaassend Datenerhierwung an alle Beräicher gemaach gëtt, fir e Gesamtbild ze kréien, a fir Resultater an der Gläichstellungspolitik reegelméisseg miessen a bewäerten ze kënnen."
"Wat ass ee vun den Fuerderungen, déi vun der grénger Deputéierter Djuna Bernard gestellt gouf?","Ee vun den Fuerderungen, déi vun der grénger Deputéierter Djuna Bernard gestellt gouf, war d'Systematiséierung vun der Dokumentatioun vun Femiciden, an och d'Thematiséierung vum Iwwergrëff op Meedercher a jonk Frae.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass ee vun den Fuerderungen, déi vun der grénger Deputéierter Djuna Bernard gestellt gouf?

###Response: Ee vun den Fuerderungen, déi vun der grénger Deputéierter Djuna Bernard gestellt gouf, war d'Systematiséierung vun der Dokumentatioun vun Femiciden, an och d'Thematiséierung vum Iwwergrëff op Meedercher a jonk Frae."
Erkläre den Kontext vum Artikel 'Mir Seechomesen' vum 9. Juli 2015.,"Den Artikel 'Mir Seechomesen' vum 9. Juli 2015, geschriwwen vum Nico Graf, thematiséiert d'Politik an d'Vollek vun Griicheland an hirem Verhältnes zu den aneren europäesche Länner, besonnesch Däitschland a Frankräich. Den Auteur kritisiert d'däitsch a franséisch Politik, déi Griichen ze diskriminéieren an ze stigmatiséieren.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Erkläre den Kontext vum Artikel 'Mir Seechomesen' vum 9. Juli 2015.

###Response: Den Artikel 'Mir Seechomesen' vum 9. Juli 2015, geschriwwen vum Nico Graf, thematiséiert d'Politik an d'Vollek vun Griicheland an hirem Verhältnes zu den aneren europäesche Länner, besonnesch Däitschland a Frankräich. Den Auteur kritisiert d'däitsch a franséisch Politik, déi Griichen ze diskriminéieren an ze stigmatiséieren."
Wat ass d'Haaptkritik vum Auteur un d'däitsch Politik?,"D'Haaptkritik vum Auteur ass, datt d'däitsch Politik d'Griichen diskriminéiert an stigmatiséiert, an datt si d'Griichen als 'faul' an 'asozial' duerstellt, ouni ze erkennen, datt den däitsche Räichtum och op d'Käschte vun aneren Länner, wéi Griicheland, opgebaut gouf.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Haaptkritik vum Auteur un d'däitsch Politik?

###Response: D'Haaptkritik vum Auteur ass, datt d'däitsch Politik d'Griichen diskriminéiert an stigmatiséiert, an datt si d'Griichen als 'faul' an 'asozial' duerstellt, ouni ze erkennen, datt den däitsche Räichtum och op d'Käschte vun aneren Länner, wéi Griicheland, opgebaut gouf."
Wat ass d'Verbindung tëscht dem Artikel an dem Gedicht vum La Fontaine?,"Den Artikel verweist op dat Gedicht vum La Fontaine, 'La Cigale et la Fourmi', an dem d'Cigale, déi am Summer näischt geschafft huet, vun der Fourmi kritisiert gëtt, well si am Wanter näischt huet, fir sech ze ernieren. Den Auteur vergleicht d'Griichen mat der Cigale an d'Däitschen mat der Fourmi, an thematiséiert d'Stereotyp, datt d'Griichen 'faul' sinn an d'Däitschen 'fleißig' sinn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Verbindung tëscht dem Artikel an dem Gedicht vum La Fontaine?

###Response: Den Artikel verweist op dat Gedicht vum La Fontaine, 'La Cigale et la Fourmi', an dem d'Cigale, déi am Summer näischt geschafft huet, vun der Fourmi kritisiert gëtt, well si am Wanter näischt huet, fir sech ze ernieren. Den Auteur vergleicht d'Griichen mat der Cigale an d'Däitschen mat der Fourmi, an thematiséiert d'Stereotyp, datt d'Griichen 'faul' sinn an d'Däitschen 'fleißig' sinn."
Wat ass d'Meenung vum Auteur iwwer d'Europäesch Politik?,"Den Auteur kritisiert d'Europäesch Politik, déi sech op d'Interessen vun de räiche Länner, wéi Däitschland a Frankräich, konzentréiert an d'Interessen vun de ärmere Länner, wéi Griicheland, vernoléissegt. Hien thematiséiert och d'Problematik vun der Stigmatiséierung an der Diskriminéierung vun bestimmten Gruppen, wéi den Immigranten an de Griichen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Meenung vum Auteur iwwer d'Europäesch Politik?

###Response: Den Auteur kritisiert d'Europäesch Politik, déi sech op d'Interessen vun de räiche Länner, wéi Däitschland a Frankräich, konzentréiert an d'Interessen vun de ärmere Länner, wéi Griicheland, vernoléissegt. Hien thematiséiert och d'Problematik vun der Stigmatiséierung an der Diskriminéierung vun bestimmten Gruppen, wéi den Immigranten an de Griichen."
Wat ass d'Schlussfolgerung vum Artikel?,"D'Schlussfolgerung vum Artikel ass, datt d'Europäesch Politik sech ändern muss, fir méi solidar ze sinn an d'Interessen vun allen Länner an allen Gruppen ze berücksichtegen. Den Auteur appelléiert un d'Lieser, d'Stereotypen an d'Vorurteile ze iwwerwannen an eng méi gerecht an solidar Gesellschaft opzebauen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Schlussfolgerung vum Artikel?

###Response: D'Schlussfolgerung vum Artikel ass, datt d'Europäesch Politik sech ändern muss, fir méi solidar ze sinn an d'Interessen vun allen Länner an allen Gruppen ze berücksichtegen. Den Auteur appelléiert un d'Lieser, d'Stereotypen an d'Vorurteile ze iwwerwannen an eng méi gerecht an solidar Gesellschaft opzebauen."
Gitt mir d'Detailer vum Stellenannonce vum Groupe Guy Rollinger fir den 29. Januar 2014.,"Den Groupe Guy Rollinger sicht en Ingenieur-Techniker am Bauen. D'Missioun besteet doran, d'Méiglechkeeten ze studéieren, fir e Projet immobilier ze entwéckelen, an ze iwwerpréiwen, ob e Prozedur PAP, PAG oder Commodo/incommodo néideg ass.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gitt mir d'Detailer vum Stellenannonce vum Groupe Guy Rollinger fir den 29. Januar 2014.

###Response: Den Groupe Guy Rollinger sicht en Ingenieur-Techniker am Bauen. D'Missioun besteet doran, d'Méiglechkeeten ze studéieren, fir e Projet immobilier ze entwéckelen, an ze iwwerpréiwen, ob e Prozedur PAP, PAG oder Commodo/incommodo néideg ass."
"Wat sinn d'Haaptkompetenzen, déi fir d'Stell vum Ingenieur-Techniker am Bauen erfuerdert sinn?","D'Kandidaten mussen eng excellente Maîtrise vum Franséischen an Luxemburgischen hunn, an och eng gudd Maîtrise vun Informatik-Toolen wéi Word, Outlook an Excel. Si mussen och autonom, flexibel an organiséiert sinn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn d'Haaptkompetenzen, déi fir d'Stell vum Ingenieur-Techniker am Bauen erfuerdert sinn?

###Response: D'Kandidaten mussen eng excellente Maîtrise vum Franséischen an Luxemburgischen hunn, an och eng gudd Maîtrise vun Informatik-Toolen wéi Word, Outlook an Excel. Si mussen och autonom, flexibel an organiséiert sinn."
Wat ass d'Verlaangert Qualifikatioun fir d'Stell vum Ingenieur-Techniker am Bauen?,D'Kandidaten mussen e Diplom vun enger professioneller Ausbildung (CATP) hunn an op d'mannst 10 Joer Berufserfahrung.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Verlaangert Qualifikatioun fir d'Stell vum Ingenieur-Techniker am Bauen?

###Response: D'Kandidaten mussen e Diplom vun enger professioneller Ausbildung (CATP) hunn an op d'mannst 10 Joer Berufserfahrung."
Wat bitt de Groupe Guy Rollinger als Employeur un?,"De Groupe Guy Rollinger bitt eng interessant a variéiert Funktioun un, mat vill Kontakter mat Mënschen an enger jonker an dynamischer Ekipp. D'Entreprise bitt och eng Méiglechkeet, fir e groussen Défi ze iwwerhuelen, an eng adaptéiert Remuneratioun no de Kompetenzen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat bitt de Groupe Guy Rollinger als Employeur un?

###Response: De Groupe Guy Rollinger bitt eng interessant a variéiert Funktioun un, mat vill Kontakter mat Mënschen an enger jonker an dynamischer Ekipp. D'Entreprise bitt och eng Méiglechkeet, fir e groussen Défi ze iwwerhuelen, an eng adaptéiert Remuneratioun no de Kompetenzen."
"Wann ass d'Stell vum Ingenieur-Techniker am Bauen vacant, an wou ass de Lieu de travail?","D'Stell ass vacant den 15. Februar 2014, an de Lieu de travail ass zu Pontpierre.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann ass d'Stell vum Ingenieur-Techniker am Bauen vacant, an wou ass de Lieu de travail?

###Response: D'Stell ass vacant den 15. Februar 2014, an de Lieu de travail ass zu Pontpierre."
"Ginn mir den Numm vum Direkter, deen den 31. Mee 2015 vu sengem Posten als 'Executive Director' vun der 'Luxembourg American Cultural Society' zrécktrëtt.",Kevin Wester,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir den Numm vum Direkter, deen den 31. Mee 2015 vu sengem Posten als 'Executive Director' vun der 'Luxembourg American Cultural Society' zrécktrëtt.

###Response: Kevin Wester"
"Wat ass de Grond, firwat de Kevin Wester den 31. Mee 2015 vu sengem Posten als 'Executive Director' vun der 'Luxembourg American Cultural Society' zrécktrëtt?","Hie wiesselt an den Immobilie-Business vu senger Famill, wëll der LACS awer weider als Benevole hëllefen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Grond, firwat de Kevin Wester den 31. Mee 2015 vu sengem Posten als 'Executive Director' vun der 'Luxembourg American Cultural Society' zrécktrëtt?

###Response: Hie wiesselt an den Immobilie-Business vu senger Famill, wëll der LACS awer weider als Benevole hëllefen."
"Wat huet de Kevin Wester der LACS geschenkt, nodeems hien den 31. Mee 2015 vu sengem Posten als 'Executive Director' zréckgetrueden ass?","Hien huet der LACS seng ganz Kollektioun u Luxemburgensia, Memorabilia, déi hien am Laf vun de Joren opgebaut huet, geschenkt - et soll sech ëm iwwer 10.000 Géigestänn handelen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat huet de Kevin Wester der LACS geschenkt, nodeems hien den 31. Mee 2015 vu sengem Posten als 'Executive Director' zréckgetrueden ass?

###Response: Hien huet der LACS seng ganz Kollektioun u Luxemburgensia, Memorabilia, déi hien am Laf vun de Joren opgebaut huet, geschenkt - et soll sech ëm iwwer 10.000 Géigestänn handelen."
"Wéini huet de Kevin Wester ugefaangen, sech fir d'Lëtzebuerger Kulturierwe z'interesséieren?","Hien huet ugefaangen, sech fir d'Lëtzebuerger Kulturierwe z'interesséieren, wéi hien 1977 an der siwenter Klass war.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéini huet de Kevin Wester ugefaangen, sech fir d'Lëtzebuerger Kulturierwe z'interesséieren?

###Response: Hien huet ugefaangen, sech fir d'Lëtzebuerger Kulturierwe z'interesséieren, wéi hien 1977 an der siwenter Klass war."
