instruction,response,text
Wat sinn d'Auswierkungen vun eisem Iesschoix no Dr. Melanie Joy?,"Den Iesschoix hätt Auswierkungen op eise Kierper, eise Verstand an eis Welt, an et géif 65 Milliarden Déiere pro Joer weltwäit fir hiert Fleesch oder aner Deeler vum Kierper geschluecht ginn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn d'Auswierkungen vun eisem Iesschoix no Dr. Melanie Joy?

###Response: Den Iesschoix hätt Auswierkungen op eise Kierper, eise Verstand an eis Welt, an et géif 65 Milliarden Déiere pro Joer weltwäit fir hiert Fleesch oder aner Deeler vum Kierper geschluecht ginn."
Wéi heefeg sinn Äisdeeg zu Lëtzebuerg?,"Äisdeeg kommen regelméisseg zu Lëtzebuerg vir, sinn awer net besonnesch heefeg. Eis Wiederstatioun zu Ëlwen kënnt op eng Moyenne vu knapp 22 Äisdeeg am Joer.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi heefeg sinn Äisdeeg zu Lëtzebuerg?

###Response: Äisdeeg kommen regelméisseg zu Lëtzebuerg vir, sinn awer net besonnesch heefeg. Eis Wiederstatioun zu Ëlwen kënnt op eng Moyenne vu knapp 22 Äisdeeg am Joer."
Wat ass d'Agenda 21 an wat sinn hir Ziler?,"D'Agenda 21 ass e Programm vun de Vereenten Natiounen, dat festgeschriwwen huet, datt bei öffentlechen Projekten d'Beachtung vun sozialen Komponenten virgesinn ass. Hir Ziler sinn ënner anerem d'Befriedigung vun de Bedürfnisse vun der heuteger Bevëlkerung vu Drittwelt- an Schwellenländern, an och d'Fërderung vun der Akzeptanz vun Projekten duerch d'Betroffenen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Agenda 21 an wat sinn hir Ziler?

###Response: D'Agenda 21 ass e Programm vun de Vereenten Natiounen, dat festgeschriwwen huet, datt bei öffentlechen Projekten d'Beachtung vun sozialen Komponenten virgesinn ass. Hir Ziler sinn ënner anerem d'Befriedigung vun de Bedürfnisse vun der heuteger Bevëlkerung vu Drittwelt- an Schwellenländern, an och d'Fërderung vun der Akzeptanz vun Projekten duerch d'Betroffenen."
"Wat ass de Problem mat de BLACKBERRY-Telefonen an Indien, deen 2010 opkoum?","An Indien hu se e Problem mat Apparater vu BLACKBERRY, well d'Firma RESEARCH IN MOTION (RIM) net genuch Zäit huet fir de Problem mat de verschlësselter Iwwerdroung an de Grëff ze kréien, wat d'Privatsphär vum Client duerch d'Verschlësselung respektéiert.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Problem mat de BLACKBERRY-Telefonen an Indien, deen 2010 opkoum?

###Response: An Indien hu se e Problem mat Apparater vu BLACKBERRY, well d'Firma RESEARCH IN MOTION (RIM) net genuch Zäit huet fir de Problem mat de verschlësselter Iwwerdroung an de Grëff ze kréien, wat d'Privatsphär vum Client duerch d'Verschlësselung respektéiert."
Wéi war de Resultat vum Match tëscht Rued a Nidderkäerjeng vum leschte Weekend?,Rued konnt sech mat 6:0 géint Nidderkäerjeng duerchsetzen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi war de Resultat vum Match tëscht Rued a Nidderkäerjeng vum leschte Weekend?

###Response: Rued konnt sech mat 6:0 géint Nidderkäerjeng duerchsetzen."
Wat ass de System vun de Walmänner an de USA? Erkläre mengem wéi et funktionéiert.,"De System vun de Walmänner an de USA ass esou opgebaut, datt de Wieler net direkt de Präsident wielt, mä Walmänner, déi dann am Dezember an enger Versammlung iwwert den neie Präsident ofstëmmen. Jeder Bundesstat huet eng bestëmmte Zuel vu Walmänner, déi vu de Wieler gewielt ginn. De Kandidat, deen déi meescht Walmänner huet, gëtt zum Präsident gewielt.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de System vun de Walmänner an de USA? Erkläre mengem wéi et funktionéiert.

###Response: De System vun de Walmänner an de USA ass esou opgebaut, datt de Wieler net direkt de Präsident wielt, mä Walmänner, déi dann am Dezember an enger Versammlung iwwert den neie Präsident ofstëmmen. Jeder Bundesstat huet eng bestëmmte Zuel vu Walmänner, déi vu de Wieler gewielt ginn. De Kandidat, deen déi meescht Walmänner huet, gëtt zum Präsident gewielt."
"Wat kann een doen, wann een am Internet gemobbt gëtt?","Wann een am Internet gemobbt gëtt, kann een dëst op der Internetsäit mellen. Et ass och wichteg, dass een seng Maschinnen, mat deenen ee schafft, e bësse kennen an och regelméisseg den Anti-Virus Programm aktualiséieren.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat kann een doen, wann een am Internet gemobbt gëtt?

###Response: Wann een am Internet gemobbt gëtt, kann een dëst op der Internetsäit mellen. Et ass och wichteg, dass een seng Maschinnen, mat deenen ee schafft, e bësse kennen an och regelméisseg den Anti-Virus Programm aktualiséieren."
"Erklären Sie den Kontext des Artikels über Wahlplakate in Luxemburg, der am 14. Mai 2009 veröffentlicht wurde.",Der Artikel diskutiert die Wahlplakate der LSAP und der CSV im Rahmen der luxemburgischen Parlamentswahlen 2009. Der Autor analysiert die Symbolik und die Botschaften auf den Plakaten und kritisiert die mangelnde Kreativität und die unzureichende Darstellung der politischen Inhalte.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Erklären Sie den Kontext des Artikels über Wahlplakate in Luxemburg, der am 14. Mai 2009 veröffentlicht wurde.

###Response: Der Artikel diskutiert die Wahlplakate der LSAP und der CSV im Rahmen der luxemburgischen Parlamentswahlen 2009. Der Autor analysiert die Symbolik und die Botschaften auf den Plakaten und kritisiert die mangelnde Kreativität und die unzureichende Darstellung der politischen Inhalte."
Wat ass de Sujet an der Chamber-Commissioun Santé den 19. Januar 2016?,Den neie Spidolsplang.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Sujet an der Chamber-Commissioun Santé den 19. Januar 2016?

###Response: Den neie Spidolsplang."
Wat ass de Status vun der Lëtzebuerger Sprooch bei der UNESCO?,"De Status vun der Lëtzebuerger Sprooch bei der UNESCO ass ""vulnerable"", wat bedeit, dass d'Sprooch a Gefor ass, laangfristeg auszestierwen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Status vun der Lëtzebuerger Sprooch bei der UNESCO?

###Response: De Status vun der Lëtzebuerger Sprooch bei der UNESCO ass ""vulnerable"", wat bedeit, dass d'Sprooch a Gefor ass, laangfristeg auszestierwen."
Wat sinn déi grouss Gewerkschaften zu Lëtzebuerg géint de Projet 5611?,"Déi grouss Gewerkschaften hunn Alarm geschloen, well si soen, si wieren an der Tripartite a wichtegen Detailfroen vum Aarbechtsminister iwwergaang ginn. Si sinn géint de Projet 5611, well et op Käschte vun de Chômeure gespuert gëtt, ouni dass eng Garantie fir déi Jonk amplaz vum Chômage-Geld eng fest Beschäftegung oder eng Plaz vun der ADEM vermëttelt kréien, gëtt.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn déi grouss Gewerkschaften zu Lëtzebuerg géint de Projet 5611?

###Response: Déi grouss Gewerkschaften hunn Alarm geschloen, well si soen, si wieren an der Tripartite a wichtegen Detailfroen vum Aarbechtsminister iwwergaang ginn. Si sinn géint de Projet 5611, well et op Käschte vun de Chômeure gespuert gëtt, ouni dass eng Garantie fir déi Jonk amplaz vum Chômage-Geld eng fest Beschäftegung oder eng Plaz vun der ADEM vermëttelt kréien, gëtt."
Wat ass d'Geschicht vun der Uertschaft Casamicciola Terme op der Insel Ischia?,Casamicciola Terme ass eng Kuer-Uertschaft mat ronn 8.000 Awunner. 2017 ware bei engem Äerdbiewen zwee Mënschen ëm d'Liewe komm an Enn vum 19. Joerhonnert gouf Casamicciola duerch e staarkt Biewen komplett zerstéiert.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Geschicht vun der Uertschaft Casamicciola Terme op der Insel Ischia?

###Response: Casamicciola Terme ass eng Kuer-Uertschaft mat ronn 8.000 Awunner. 2017 ware bei engem Äerdbiewen zwee Mënschen ëm d'Liewe komm an Enn vum 19. Joerhonnert gouf Casamicciola duerch e staarkt Biewen komplett zerstéiert."
"Huet déi franséisch Regierung déi offiziell Decisioun getroffen, Infizéierter a Kontakter nëmmen nach 7 Deeg z'isoléieren, Stand 2020-09-08?","Déi franséisch Regierung huet déi offiziell Decisioun nach net getroffen, mä huet e Méindeg annoncéiert, Infizéierter a Kontakter nëmmen nach 7 Deeg z'isoléieren.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Huet déi franséisch Regierung déi offiziell Decisioun getroffen, Infizéierter a Kontakter nëmmen nach 7 Deeg z'isoléieren, Stand 2020-09-08?

###Response: Déi franséisch Regierung huet déi offiziell Decisioun nach net getroffen, mä huet e Méindeg annoncéiert, Infizéierter a Kontakter nëmmen nach 7 Deeg z'isoléieren."
Wat war den Nummer 1-Album vum Dag den 28. November 1987 an Groussbritannien?,Den Nummer 1-Album vum Dag den 28. November 1987 an Groussbritannien war 'When You Need Somebody' vum Rick Astley.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war den Nummer 1-Album vum Dag den 28. November 1987 an Groussbritannien?

###Response: Den Nummer 1-Album vum Dag den 28. November 1987 an Groussbritannien war 'When You Need Somebody' vum Rick Astley."
Wéi vill Persoune goufen blesséiert bei dem Autoaccident tëscht Béiweng a Fenteng?,Eng Persoun gouf blesséiert,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi vill Persoune goufen blesséiert bei dem Autoaccident tëscht Béiweng a Fenteng?

###Response: Eng Persoun gouf blesséiert"
"Wat ass de Grund, firwat de Sachsen-Rallye gestrach gouf?","De Sachsen-Rallye gouf gestrach, well déi Responsabel vun der Sachsen-Rallye decidéiert hunn, hire Laf wëlle fir d'DRS unzemellen, an et net geet ee Rallye fir d'DRM a fir d'DRS unzemellen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Grund, firwat de Sachsen-Rallye gestrach gouf?

###Response: De Sachsen-Rallye gouf gestrach, well déi Responsabel vun der Sachsen-Rallye decidéiert hunn, hire Laf wëlle fir d'DRS unzemellen, an et net geet ee Rallye fir d'DRM a fir d'DRS unzemellen."
Wie ass de Buergermeeschter vun der LSAP Kielen fir d'Gemengewahlen 2017?,De Buergermeeschter ass de Guy Scholtes.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wie ass de Buergermeeschter vun der LSAP Kielen fir d'Gemengewahlen 2017?

###Response: De Buergermeeschter ass de Guy Scholtes."
Wat sinn déi nei Regelen fir de Stabilitéitspakt?,"Mat am Pak dran si nei Regelen fir de Stabilitéitspakt - och wann deen ale Pakt net agehale gouf, hätt ee neie op d'mannst Signalwierkung. D'Staate ware biswell gewinnt selwer, an nëmme fir sech kënnen op onvirhirgesinnen Virkommnisser an der Economie ze reagéieren.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn déi nei Regelen fir de Stabilitéitspakt?

###Response: Mat am Pak dran si nei Regelen fir de Stabilitéitspakt - och wann deen ale Pakt net agehale gouf, hätt ee neie op d'mannst Signalwierkung. D'Staate ware biswell gewinnt selwer, an nëmme fir sech kënnen op onvirhirgesinnen Virkommnisser an der Economie ze reagéieren."
Wat hat de Beschëllegten deklaréiert?,"De Beschëllegten hat deklaréiert, hien hätt keng sexistesch Aussoe gemaach; villméi wäre séng Remarke gréisstendeels léif gemengt gewiescht.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat hat de Beschëllegten deklaréiert?

###Response: De Beschëllegten hat deklaréiert, hien hätt keng sexistesch Aussoe gemaach; villméi wäre séng Remarke gréisstendeels léif gemengt gewiescht."
Ass d'Iwwergewiicht bei de Jonken zu Lëtzebuerg an den letzten 10 Joer gestiegen?,"Jee, an den letzten 10 Joer ass eng liicht Hausse vun iwwergewiichtege Kanner ze constatéieren, awer et géif keng exponentiell Hausse ginn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ass d'Iwwergewiicht bei de Jonken zu Lëtzebuerg an den letzten 10 Joer gestiegen?

###Response: Jee, an den letzten 10 Joer ass eng liicht Hausse vun iwwergewiichtege Kanner ze constatéieren, awer et géif keng exponentiell Hausse ginn."
"Wat ass de Grond, firwat de Mike Pompeo den Atomdeal mam Iran a Fro gestallt huet, wéi en den 29. Abrëll 2018 a Saudi-Arabien war?","De Mike Pompeo huet den Atomdeal mam Iran a Fro gestallt, well en déi Sécherheet net bidden géing, dass den Iran ni un eng Atomwaff kënnt.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Grond, firwat de Mike Pompeo den Atomdeal mam Iran a Fro gestallt huet, wéi en den 29. Abrëll 2018 a Saudi-Arabien war?

###Response: De Mike Pompeo huet den Atomdeal mam Iran a Fro gestallt, well en déi Sécherheet net bidden géing, dass den Iran ni un eng Atomwaff kënnt."
Wéi vill Spiller kéint d'Mini SNES proposéieren?,"D'Mini SNES soll ganz vill Spiller proposéieren, wéi déi bekannt Super Metroid, Super Mario Kart, Super Mario World oder och nach Earthbound.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi vill Spiller kéint d'Mini SNES proposéieren?

###Response: D'Mini SNES soll ganz vill Spiller proposéieren, wéi déi bekannt Super Metroid, Super Mario Kart, Super Mario World oder och nach Earthbound."
"Ginn déi Lëtzebuerger Metal Bands, déi am Joer 2014 e staark Album erausbruecht hunn.","Arkaeon, Cosmogon, Dreadnought, Heaven's Scum, Inhuman Rampage, Miles to Perdition, Mindpatrol, Retrace My Fragments a Sublind.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn déi Lëtzebuerger Metal Bands, déi am Joer 2014 e staark Album erausbruecht hunn.

###Response: Arkaeon, Cosmogon, Dreadnought, Heaven's Scum, Inhuman Rampage, Miles to Perdition, Mindpatrol, Retrace My Fragments a Sublind."
"Wéini huet de Schäfferot decidéiert, fir net an d'Akte kucken ze goen, wiem wéi ee Gebai gehéiert?","Virun 2 Joer, wou ugefaange gouf, iwwert doriwwer ze diskutéieren.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéini huet de Schäfferot decidéiert, fir net an d'Akte kucken ze goen, wiem wéi ee Gebai gehéiert?

###Response: Virun 2 Joer, wou ugefaange gouf, iwwert doriwwer ze diskutéieren."
Wat ass d'Reaktioun vun der Angela Merkel op d'Situatioun a Belarus?,"D'Angela Merkel huet gesot, dass déi ëmstridde Presidentschaftswale weder fair nach fräi gewiescht sinn. Et weist ee sech solidaresch mam Vollek an den Aleksander Lukaschenko gëtt zum Dialog opgeruff.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Reaktioun vun der Angela Merkel op d'Situatioun a Belarus?

###Response: D'Angela Merkel huet gesot, dass déi ëmstridde Presidentschaftswale weder fair nach fräi gewiescht sinn. Et weist ee sech solidaresch mam Vollek an den Aleksander Lukaschenko gëtt zum Dialog opgeruff."
Wat ass de Kontext vun der Wal fir d'Chambre des salariés am Joer 2019?,D'Wale fir d'Chambre des salariés sinn am Joer 2019 ofgehale ginn an d'Resultater sollen den 2. Abrëll 2019 offizialiséiert ginn.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Kontext vun der Wal fir d'Chambre des salariés am Joer 2019?

###Response: D'Wale fir d'Chambre des salariés sinn am Joer 2019 ofgehale ginn an d'Resultater sollen den 2. Abrëll 2019 offizialiséiert ginn."
"Wéi vill Bränn ginn et aktuell a Frankräich, déi den 16. Juli 2022 gemellt goufen?","Et gëtt op d'mannst bei engem vun zwee Bränn eng kleng Berouegung, awer d'Feier bei Landiras ass weider ausser Kontroll.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi vill Bränn ginn et aktuell a Frankräich, déi den 16. Juli 2022 gemellt goufen?

###Response: Et gëtt op d'mannst bei engem vun zwee Bränn eng kleng Berouegung, awer d'Feier bei Landiras ass weider ausser Kontroll."
Wéi laang huet de Mann mat esou Déieren hantéiert an wat geschouch him dobäi?,"De Mann huet zanter sengem 12. Liewensjoer mat esou Déieren hantéiert. E wär och schonn 3 Mol gebass gi vun enger Kobra, enger Mamba an engem Lanzenotter.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi laang huet de Mann mat esou Déieren hantéiert an wat geschouch him dobäi?

###Response: De Mann huet zanter sengem 12. Liewensjoer mat esou Déieren hantéiert. E wär och schonn 3 Mol gebass gi vun enger Kobra, enger Mamba an engem Lanzenotter."
"Wat ass de Grond, firwat Facebook an Twitter sech géint Desinformatioun vum Donald Trump wieren?","De Grond ass, datt den Trump falsch Aussoen gemaach huet, déi géint d'Reegele vun den Online-Plattforme verstousse géing, an dowéinst geféierlech Falschinformatioune verbreet ginn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Grond, firwat Facebook an Twitter sech géint Desinformatioun vum Donald Trump wieren?

###Response: De Grond ass, datt den Trump falsch Aussoen gemaach huet, déi géint d'Reegele vun den Online-Plattforme verstousse géing, an dowéinst geféierlech Falschinformatioune verbreet ginn."
"Wie reagierte Maria, als sie Jesus im Tempel wiederfand?","Maria reagierte besorgt und ängstlich, als sie Jesus im Tempel wiederfand, aber sie lernte auch, ihn loszulassen und seinem göttlichen Plan zu folgen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wie reagierte Maria, als sie Jesus im Tempel wiederfand?

###Response: Maria reagierte besorgt und ängstlich, als sie Jesus im Tempel wiederfand, aber sie lernte auch, ihn loszulassen und seinem göttlichen Plan zu folgen."
Wéi hat de Lars Bender an der Partie Dänemark-Däitschland den 17. Juni 2012 gespillt?,De Lars Bender huet an der 80.' no Pass vum Özil aus 12 Meter zum 2:1 fir Däitschland getraff.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi hat de Lars Bender an der Partie Dänemark-Däitschland den 17. Juni 2012 gespillt?

###Response: De Lars Bender huet an der 80.' no Pass vum Özil aus 12 Meter zum 2:1 fir Däitschland getraff."
Wat ass d'Meenung vum Erik Krier iwwer d'Entwécklung vum Internet?,"Den Erik Krier gesäit d'Entwécklung vum Internet net als e Problem un. Hien mengt, dass informéieren a manner Filteren a Sperren ariichten wichteg sinn, an dass d'Fräiheet vum Internet a Gefor geroden ass, wann een ze vill Filteren a Sperren ariicht.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Meenung vum Erik Krier iwwer d'Entwécklung vum Internet?

###Response: Den Erik Krier gesäit d'Entwécklung vum Internet net als e Problem un. Hien mengt, dass informéieren a manner Filteren a Sperren ariichten wichteg sinn, an dass d'Fräiheet vum Internet a Gefor geroden ass, wann een ze vill Filteren a Sperren ariicht."
"Wat ass d'Datum vun der Newsartikel, déi iwwer d'illegal Geldspiller zu Lëtzebuerg schwätzt?",D'Datum vun der Newsartikel ass den 6. August 2019.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Datum vun der Newsartikel, déi iwwer d'illegal Geldspiller zu Lëtzebuerg schwätzt?

###Response: D'Datum vun der Newsartikel ass den 6. August 2019."
Wat war déi héchst Vitess déi ee Chauffeur den 18. Juni 2009 zu Lamadeleine erreecht huet?,"Ee franséische Chauffeur hat zu Lamadeleine 104 km/h erreecht, obwuel do nëmmen 50 km/h erlaabt sinn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war déi héchst Vitess déi ee Chauffeur den 18. Juni 2009 zu Lamadeleine erreecht huet?

###Response: Ee franséische Chauffeur hat zu Lamadeleine 104 km/h erreecht, obwuel do nëmmen 50 km/h erlaabt sinn."
"Gitt mir d'Lëscht mat de Produiten, déi zu Lëtzebuerg betraff sinn.","D'Lëscht mat de Produiten, déi zu Lëtzebuerg betraff sinn, fannt Dir um Site vun der Sécurité Alimentaire.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gitt mir d'Lëscht mat de Produiten, déi zu Lëtzebuerg betraff sinn.

###Response: D'Lëscht mat de Produiten, déi zu Lëtzebuerg betraff sinn, fannt Dir um Site vun der Sécurité Alimentaire."
"Wat ass déi gréisste Foire an hirem Genre op der Welt, déi all Joer zu Los Angeles stattfënnt?","Déi gréisste Foire an hirem Genre op der Welt ass d'Electronic Entertainment Expo, kuerz E3.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass déi gréisste Foire an hirem Genre op der Welt, déi all Joer zu Los Angeles stattfënnt?

###Response: Déi gréisste Foire an hirem Genre op der Welt ass d'Electronic Entertainment Expo, kuerz E3."
Wat ass deen Ënnerscheed tëscht dem Novavax-Impfstoff an den aneren zougeloossen Vaccinen?,"Den Novavax-Impfstoff ass e Proteinimpfstoff, deen am Géigesaz vu Biontech/Pfizer, Astrazeneca, Moderna an Johnson & Johnsen nämlech weder e sougenannte mRNA, nach e Vektor-Impfstoff ass.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass deen Ënnerscheed tëscht dem Novavax-Impfstoff an den aneren zougeloossen Vaccinen?

###Response: Den Novavax-Impfstoff ass e Proteinimpfstoff, deen am Géigesaz vu Biontech/Pfizer, Astrazeneca, Moderna an Johnson & Johnsen nämlech weder e sougenannte mRNA, nach e Vektor-Impfstoff ass."
Wat war den 'Geiben-Bericht'?,"Den 'Geiben-Bericht' war e Dokument, dat vum jonken Offizier a spéidere BMG-Chef Bernard Geiben erstellt gouf, an deem hie festgestallt huet, datt d'Sicherheitskräfte zu Lëtzebuerg iwwerfuerdert waren duerch d'Zunahme vun der Gewalt am Land.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war den 'Geiben-Bericht'?

###Response: Den 'Geiben-Bericht' war e Dokument, dat vum jonken Offizier a spéidere BMG-Chef Bernard Geiben erstellt gouf, an deem hie festgestallt huet, datt d'Sicherheitskräfte zu Lëtzebuerg iwwerfuerdert waren duerch d'Zunahme vun der Gewalt am Land."
Wat war de Resultat vum Match tëscht den Buccaneers an den Bears den 18. September 2017?,D'Buccaneers hunn hire Match mat 29:7 géint d'Bears gewonnen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war de Resultat vum Match tëscht den Buccaneers an den Bears den 18. September 2017?

###Response: D'Buccaneers hunn hire Match mat 29:7 géint d'Bears gewonnen."
Wat war de Kontext vum Prozess géint den anere Mann?,De Prozess war um Stater Geriicht den 10. November 2016. Den anere Mann hate wéinst auslännerfeindleche Kommentaren op Facebook zu enger Prisongsstrof vu 4 Méint an zu enger Geldstrof vu 500 € condamnéiert gouf.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war de Kontext vum Prozess géint den anere Mann?

###Response: De Prozess war um Stater Geriicht den 10. November 2016. Den anere Mann hate wéinst auslännerfeindleche Kommentaren op Facebook zu enger Prisongsstrof vu 4 Méint an zu enger Geldstrof vu 500 € condamnéiert gouf."
Wéi vill Lycéeën sinn um Pilotprojet 'Digital Classroom Lëtzebuerg' bedeelegt?,Et si 7 Gebaier déi um Pilotprojet 'Digital Classroom Lëtzebuerg' matmaachen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi vill Lycéeën sinn um Pilotprojet 'Digital Classroom Lëtzebuerg' bedeelegt?

###Response: Et si 7 Gebaier déi um Pilotprojet 'Digital Classroom Lëtzebuerg' matmaachen."
Wann huet d'Manon Durbach de Lëtzebuerger Fändel gedroen?,D'Manon Durbach huet de Lëtzebuerger Fändel den 29. Mee 2017 bei der Erëffnungszeremonie vun de klenge Länner zu Serravalle a San Marino gedroen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann huet d'Manon Durbach de Lëtzebuerger Fändel gedroen?

###Response: D'Manon Durbach huet de Lëtzebuerger Fändel den 29. Mee 2017 bei der Erëffnungszeremonie vun de klenge Länner zu Serravalle a San Marino gedroen."
"Wat ass de Grond fir d'Enquête géint en Acteur aus dem Fleegesecteur, deen den 22. Februar 2023 festgeholl gouf?","De Grond fir d'Enquête sinn eng Rei Denonciatioune beim zoustännegen Anti-Fraude Service vun der Gesondheetskeess, déi Onreegelméissegkeeten opgefall sinn bei der Facturatioun vu Prestatairë vu Fleegeservicer bei Leit doheem.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Grond fir d'Enquête géint en Acteur aus dem Fleegesecteur, deen den 22. Februar 2023 festgeholl gouf?

###Response: De Grond fir d'Enquête sinn eng Rei Denonciatioune beim zoustännegen Anti-Fraude Service vun der Gesondheetskeess, déi Onreegelméissegkeeten opgefall sinn bei der Facturatioun vu Prestatairë vu Fleegeservicer bei Leit doheem."
Gëtt et gréisser Problemer opgetrueden um Niveau vun de Fonge selwer zu Lëtzebuerg?,"Nee, um Niveau vun de Fonge selwer sinn zu Lëtzebuerg keng gréisser Problemer opgetrueden. Nëmmen 7 Fongen sinn, direkt oder indirekt, vun der Subprime Kris sérieux betraff, a momentan suspendéiert.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gëtt et gréisser Problemer opgetrueden um Niveau vun de Fonge selwer zu Lëtzebuerg?

###Response: Nee, um Niveau vun de Fonge selwer sinn zu Lëtzebuerg keng gréisser Problemer opgetrueden. Nëmmen 7 Fongen sinn, direkt oder indirekt, vun der Subprime Kris sérieux betraff, a momentan suspendéiert."
Wann ginn d'Präisser vun der Trophée Francophone iwwerreecht?,Den 3. Dezember 2016,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann ginn d'Präisser vun der Trophée Francophone iwwerreecht?

###Response: Den 3. Dezember 2016"
Ginn déi Top 3 vum Eurovision Song Contest 2012.,"Déi Top 3 waren: 1. Schweden (Loreen) mat 372 Punkten, 2. Russland (Buranowski Babuschki) mat 259 Punkten, 3. Serbien (Zeljko Joksimovic) mat 214 Punkten.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn déi Top 3 vum Eurovision Song Contest 2012.

###Response: Déi Top 3 waren: 1. Schweden (Loreen) mat 372 Punkten, 2. Russland (Buranowski Babuschki) mat 259 Punkten, 3. Serbien (Zeljko Joksimovic) mat 214 Punkten."
Wéi vill Hektar Bësch sinn zanter dem Ufank vum Joer 2022 a Portugal verbrannt?,Zanter dem Ufank vum Joer 2022 sinn a Portugal méi wéi 30.000 Hektar Bësch verbrannt.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi vill Hektar Bësch sinn zanter dem Ufank vum Joer 2022 a Portugal verbrannt?

###Response: Zanter dem Ufank vum Joer 2022 sinn a Portugal méi wéi 30.000 Hektar Bësch verbrannt."
"Ginn e puer Detailer iwwer d'Demonstratiounen, déi no der Verhaftung vum Marc Dutroux stattfonnt hunn.",Den 22. Oktober 1996 woren d'Stroossen zu Bréissel schwaarz vu Leit. Fir eng marche blanche haten sech iwwer 300.000 Leit versammelt.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn e puer Detailer iwwer d'Demonstratiounen, déi no der Verhaftung vum Marc Dutroux stattfonnt hunn.

###Response: Den 22. Oktober 1996 woren d'Stroossen zu Bréissel schwaarz vu Leit. Fir eng marche blanche haten sech iwwer 300.000 Leit versammelt."
